huc12_id,year,incrunoff_mm/mo,incbsflow_mm/mo,soilmstfr_frac
041000050201,2010,16.5136509,3.350361422,0.441845525
041000050201,2011,27.08575936,3.897207892,0.494319549
041000050201,2012,11.765961821,2.699832834,0.437307807
041000050201,2013,18.278225254,3.325701651,0.471801011
041000050201,2014,16.925169038,3.68475019,0.528539734
041000050201,2015,23.432778719,4.071113232,0.491039517
041000050201,2016,22.045690463,4.183309277,0.508977608
041000050201,2017,21.864319452,3.742580332,0.469541238
041000050201,2018,21.601284044,3.674555816,0.51337369
041000050201,2019,22.67516644,4.327694022,0.509665096
041000050202,2010,27.758256125,6.179091024,0.486646844
041000050202,2011,37.867626174,7.645450492,0.537333394
041000050202,2012,21.370832563,5.587321151,0.495184478
041000050202,2013,30.146124646,7.165454982,0.528919323
041000050202,2014,34.512398502,8.726240038,0.576151646
041000050202,2015,36.913002098,7.9407895,0.537264331
041000050202,2016,41.726012373,8.925774963,0.560775949
041000050202,2017,34.969971471,6.880083791,0.528429158
041000050202,2018,35.160731392,8.026340335,0.563600694
041000050202,2019,38.678487698,8.464801838,0.563959339
041000050203,2010,21.259694357,3.176507427,0.427050461
041000050203,2011,34.087750956,4.138853593,0.474042265
041000050203,2012,17.189836364,3.030477341,0.431188343
041000050203,2013,24.799182229,3.58548238,0.460943854
041000050203,2014,26.693075892,5.018998277,0.516898136
041000050203,2015,28.674225984,4.034719929,0.468645635
041000050203,2016,32.53361022,4.672106098,0.488893807
041000050203,2017,29.888763359,3.573606215,0.471451233
041000050203,2018,27.865011451,4.132743266,0.488800408
041000050203,2019,32.953589859,4.558837508,0.49729251
041000050204,2010,12.456091433,4.710546255,0.488827893
041000050204,2011,22.113146296,7.426175802,0.540310995
041000050204,2012,10.297695565,5.692200855,0.493073516
041000050204,2013,14.779040869,6.263432936,0.523458581
041000050204,2014,19.7278593,7.285379457,0.578121252
041000050204,2015,15.463588791,5.430433893,0.536302363
041000050204,2016,19.123214017,7.563168066,0.545712438
